,target
003755d2_17900,0
003755d2_17950,0
003755d2_18000,0
003755d2_18050,0
003755d2_18100,0
003755d2_18150,0
003755d2_18200,0
003755d2_18250,0
003755d2_18300,0
003755d2_18350,0
003755d2_18400,0
003755d2_18450,0
003755d2_18500,0
003755d2_18550,0
003755d2_18600,0
003755d2_18650,0
003755d2_18700,0
003755d2_18750,0
003755d2_18800,0
003755d2_18850,0
003755d2_18900,0
003755d2_18950,0
003755d2_19000,0
003755d2_19050,0
003755d2_19100,0
003755d2_19150,0
003755d2_19200,0
003755d2_19250,0
003755d2_19300,0
003755d2_19350,0
003755d2_19400,0
003755d2_19450,0
003755d2_19500,0
003755d2_19550,0
003755d2_19600,0
003755d2_19650,0
003755d2_19700,0
003755d2_19750,0
003755d2_19800,0
003755d2_19850,0
003755d2_19900,0
003755d2_19950,0
003755d2_20000,0
003755d2_20050,0
003755d2_20100,0
003755d2_20150,0
003755d2_20200,0
003755d2_20250,0
003755d2_20300,0
003755d2_20350,0
003755d2_20400,0
003755d2_20450,0
003755d2_20500,0
003755d2_20550,0
003755d2_20600,0
003755d2_20650,0
003755d2_20700,0
003755d2_20750,0
003755d2_20800,0
003755d2_20850,0
003755d2_20900,0
003755d2_20950,0
003755d2_21000,0
003755d2_21050,0
003755d2_21100,0
003755d2_21150,0
003755d2_21200,0
003755d2_21250,0
003755d2_21300,0
003755d2_21350,0
003755d2_21400,0
003755d2_21450,0
003755d2_21500,0
003755d2_21550,0
003755d2_21600,0
003755d2_21650,0
003755d2_21700,0
003755d2_21750,0
003755d2_21800,0
003755d2_21850,0
003755d2_21900,0
003755d2_21950,0
003755d2_22000,0
003755d2_22050,0
003755d2_22100,0
003755d2_22150,0
003755d2_22200,0
003755d2_22250,0
003755d2_22300,0
003755d2_22350,0
003755d2_22400,0
003755d2_22450,0
003755d2_22500,0
003755d2_22550,0
003755d2_22600,0
003755d2_22650,0
003755d2_22700,0
003755d2_22750,0
003755d2_22800,0
003755d2_22850,0
003755d2_22900,0
003755d2_22950,0
003755d2_23000,0
003755d2_23050,0
003755d2_23100,0
003755d2_23150,0
003755d2_23200,0
003755d2_23250,0
003755d2_23300,0
003755d2_23350,0
003755d2_23400,0
003755d2_23450,0
003755d2_23500,0
003755d2_23550,0
003755d2_23600,0
003755d2_23650,0
003755d2_23700,0
003755d2_23750,0
003755d2_23800,0
003755d2_23850,0
003755d2_23900,0
003755d2_23950,0
003755d2_24000,0
003755d2_24050,0
003755d2_24100,0
003755d2_24150,0
003755d2_24200,0
003755d2_24250,0
003755d2_24300,0
003755d2_24350,0
003755d2_24400,0
003755d2_24450,0
003755d2_24500,0
003755d2_24550,0
003755d2_24600,0
003755d2_24650,0
003755d2_24700,0
003755d2_24750,0
003755d2_24800,0
003755d2_24850,0
003755d2_24900,0
003755d2_24950,0
003755d2_25000,0
003755d2_25050,0
003755d2_25100,0
003755d2_25150,0
003755d2_25200,0
003755d2_25250,0
003755d2_25300,0
003755d2_25350,0
003755d2_25400,0
003755d2_25450,0
003755d2_25500,0
003755d2_25550,0
003755d2_25600,0
003755d2_25650,0
003755d2_25700,0
003755d2_25750,0
003755d2_25800,0
003755d2_25850,0
003755d2_25900,0
003755d2_25950,0
003755d2_26000,0
003755d2_26050,0
003755d2_26100,0
003755d2_26150,0
003755d2_26200,0
003755d2_26250,0
003755d2_26300,0
003755d2_26350,0
003755d2_26400,0
003755d2_26450,0
003755d2_26500,0
003755d2_26550,0
003755d2_26600,0
003755d2_26650,0
003755d2_26700,0
003755d2_26750,0
003755d2_26800,0
003755d2_26850,0
003755d2_26900,0
003755d2_26950,0
003755d2_27000,0
003755d2_27050,0
003755d2_27100,0
003755d2_27150,0
003755d2_27200,0
003755d2_27250,0
003755d2_27300,0
003755d2_27350,0
003755d2_27400,0
003755d2_27450,0
003755d2_27500,0
003755d2_27550,0
003755d2_27600,0
003755d2_27650,0
003755d2_27700,0
003755d2_27750,0
003755d2_27800,0
003755d2_27850,0
003755d2_27900,0
003755d2_27950,0
003755d2_28000,0
003755d2_28050,0
003755d2_28100,0
003755d2_28150,0
003755d2_28200,0
003755d2_28250,0
003755d2_28300,0
003755d2_28350,0
003755d2_28400,0
003755d2_28450,0
003755d2_28500,0
003755d2_28550,0
003755d2_28600,0
003755d2_28650,0
003755d2_28700,0
003755d2_28750,0
003755d2_28800,0
003755d2_28850,0
003755d2_28900,0
003755d2_28950,0
003755d2_29000,0
003755d2_29050,0
003755d2_29100,0
003755d2_29150,0
003755d2_29200,0
003755d2_29250,0
003755d2_29300,0
003755d2_29350,0
003755d2_29400,0
003755d2_29450,0
003755d2_29500,0
003755d2_29550,0
003755d2_29600,0
003755d2_29650,0
003755d2_29700,0
003755d2_29750,0
003755d2_29800,0
003755d2_29850,0
003755d2_29900,0
003755d2_29950,0
003755d2_30000,0
003755d2_30050,0
003755d2_30100,0
003755d2_30150,0
003755d2_30200,0
003755d2_30250,0
003755d2_30300,0
003755d2_30350,0
003755d2_30400,0
003755d2_30450,0
003755d2_30500,0
003755d2_30550,0
003755d2_30600,0
003755d2_30650,0
003755d2_30700,0
003755d2_30750,0
003755d2_30800,0
003755d2_30850,0
003755d2_30900,0
003755d2_30950,0
003755d2_31000,0
003755d2_31050,0
003755d2_31100,0
003755d2_31150,0
003755d2_31200,0
003755d2_31250,0
003755d2_31300,0
003755d2_31350,0
003755d2_31400,0
003755d2_31450,0
003755d2_31500,0
003755d2_31550,0
003755d2_31600,0
003755d2_31650,0
003755d2_31700,0
003755d2_31750,0
003755d2_31800,0
003755d2_31850,0
003755d2_31900,0
003755d2_31950,0
003755d2_32000,0
003755d2_32050,0
003755d2_32100,0
003755d2_32150,0
003755d2_32200,0
003755d2_32250,0
003755d2_32300,0
003755d2_32350,0
003755d2_32400,0
003755d2_32450,0
003755d2_32500,0
003755d2_32550,0
003755d2_32600,0
003755d2_32650,0
003755d2_32700,0
003755d2_32750,0
003755d2_32800,0
003755d2_32850,0
003755d2_32900,0
003755d2_32950,0
003755d2_33000,0
003755d2_33050,0
003755d2_33100,0
003755d2_33150,0
003755d2_33200,0
003755d2_33250,0
003755d2_33300,0
003755d2_33350,0
003755d2_33400,0
003755d2_33450,0
003755d2_33500,0
003755d2_33550,0
003755d2_33600,0
003755d2_33650,0
003755d2_33700,0
003755d2_33750,0
003755d2_33800,0
003755d2_33850,0
003755d2_33900,0
003755d2_33950,0
003755d2_34000,0
003755d2_34050,0
003755d2_34100,0
003755d2_34150,0
003755d2_34200,0
003755d2_34250,0
003755d2_34300,0
003755d2_34350,0
003755d2_34400,0
003755d2_34450,0
003755d2_34500,0
003755d2_34550,0
003755d2_34600,0
003755d2_34650,0
003755d2_34700,0
003755d2_34750,0
003755d2_34800,0
003755d2_34850,0
003755d2_34900,0
003755d2_34950,0
003755d2_35000,0
003755d2_35050,0
003755d2_35100,0
003755d2_35150,0
003755d2_35200,0
003755d2_35250,0
003755d2_35300,0
003755d2_35350,0
003755d2_35400,0
003755d2_35450,0
003755d2_35500,0
003755d2_35550,0
003755d2_35600,0
003755d2_35650,0
003755d2_35700,0
003755d2_35750,0
003755d2_35800,0
003755d2_35850,0
003755d2_35900,0
003755d2_35950,0
003755d2_36000,0
003755d2_36050,0
003755d2_36100,0
003755d2_36150,0
003755d2_36200,0
003755d2_36250,0
003755d2_36300,0
003755d2_36350,0
003755d2_36400,0
003755d2_36450,0
003755d2_36500,0
003755d2_36550,0
003755d2_36600,0
003755d2_36650,0
003755d2_36700,0
003755d2_36750,0
003755d2_36800,0
003755d2_36850,0
003755d2_36900,0
003755d2_36950,0
003755d2_37000,0
003755d2_37050,0
003755d2_37100,0
003755d2_37150,0
003755d2_37200,0
003755d2_37250,0
003755d2_37300,0
003755d2_37350,0
003755d2_37400,0
003755d2_37450,0
003755d2_37500,0
003755d2_37550,0
003755d2_37600,0
003755d2_37650,0
003755d2_37700,0
003755d2_37750,0
003755d2_37800,0
003755d2_37850,0
003755d2_37900,0
003755d2_37950,0
003755d2_38000,0
003755d2_38050,0
003755d2_38100,0
003755d2_38150,0
003755d2_38200,0
003755d2_38250,0
003755d2_38300,0
003755d2_38350,0
003755d2_38400,0
003755d2_38450,0
003755d2_38500,0
003755d2_38550,0
003755d2_38600,0
003755d2_38650,0
003755d2_38700,0
003755d2_38750,0
003755d2_38800,0
003755d2_38850,0
003755d2_38900,0
003755d2_38950,0
003755d2_39000,0
003755d2_39050,0
003755d2_39100,0
003755d2_39150,0
003755d2_39200,0
003755d2_39250,0
003755d2_39300,0
003755d2_39350,0
003755d2_39400,0
003755d2_39450,0
003755d2_39500,0
003755d2_39550,0
003755d2_39600,0
003755d2_39650,0
003755d2_39700,0
003755d2_39750,0
003755d2_39800,0
003755d2_39850,0
003755d2_39900,0
003755d2_39950,0
003755d2_40000,0
003755d2_40050,0
003755d2_40100,0
003755d2_40150,0
003755d2_40200,0
003755d2_40250,0
003755d2_40300,0
003755d2_40350,0
003755d2_40400,0
003755d2_40450,0
003755d2_40500,0
003755d2_40550,0
003755d2_40600,0
003755d2_40650,0
003755d2_40700,0
003755d2_40750,0
003755d2_40800,0
003755d2_40850,0
003755d2_40900,0
003755d2_40950,0
003755d2_41000,0
003755d2_41050,0
003755d2_41100,0
003755d2_41150,0
003755d2_41200,0
003755d2_41250,0
003755d2_41300,0
003755d2_41350,0
003755d2_41400,0
003755d2_41450,0
003755d2_41500,0
003755d2_41550,0
003755d2_41600,0
003755d2_41650,0
003755d2_41700,0
003755d2_41750,0
003755d2_41800,0
003755d2_41850,0
003755d2_41900,0
003755d2_41950,0
003755d2_42000,0
003755d2_42050,0
003755d2_42100,0
003755d2_42150,0
003755d2_42200,0
003755d2_42250,0
003755d2_42300,0
003755d2_42350,0
003755d2_42400,0
003755d2_42450,0
003755d2_42500,0
003755d2_42550,0
003755d2_42600,0
003755d2_42650,0
003755d2_42700,0
003755d2_42750,0
003755d2_42800,0
003755d2_42850,0
003755d2_42900,0
003755d2_42950,0
003755d2_43000,0
003755d2_43050,0
003755d2_43100,0
003755d2_43150,0
003755d2_43200,0
003755d2_43250,0
003755d2_43300,0
003755d2_43350,0
003755d2_43400,0
003755d2_43450,0
003755d2_43500,0
003755d2_43550,0
003755d2_43600,0
003755d2_43650,0
003755d2_43700,0
003755d2_43750,0
003755d2_43800,0
003755d2_43850,0
003755d2_43900,0
003755d2_43950,0
003755d2_44000,0
003755d2_44050,0
003755d2_44100,0
003755d2_44150,0
003755d2_44200,0
003755d2_44250,0
003755d2_44300,0
003755d2_44350,0
003755d2_44400,0
003755d2_44450,0
003755d2_44500,0
003755d2_44550,0
003755d2_44600,0
003755d2_44650,0
003755d2_44700,0
003755d2_44750,0
003755d2_44800,0
003755d2_44850,0
003755d2_44900,0
003755d2_44950,0
003755d2_45000,0
003755d2_45050,0
003755d2_45100,0
003755d2_45150,0
003755d2_45200,0
003755d2_45250,0
003755d2_45300,0
003755d2_45350,0
003755d2_45400,0
003755d2_45450,0
003755d2_45500,0
003755d2_45550,0
003755d2_45600,0
003755d2_45650,0
003755d2_45700,0
003755d2_45750,0
003755d2_45800,0
003755d2_45850,0
003755d2_45900,0
003755d2_45950,0
003755d2_46000,0
003755d2_46050,0
003755d2_46100,0
003755d2_46150,0
003755d2_46200,0
003755d2_46250,0
003755d2_46300,0
003755d2_46350,0
003755d2_46400,0
003755d2_46450,0
003755d2_46500,0
003755d2_46550,0
003755d2_46600,0
003755d2_46650,0
003755d2_46700,0
003755d2_46750,0
003755d2_46800,0
003755d2_46850,0
003755d2_46900,0
003755d2_46950,0
003755d2_47000,0
003755d2_47050,0
003755d2_47100,0
003755d2_47150,0
003755d2_47200,0
003755d2_47250,0
003755d2_47300,0
003755d2_47350,0
003755d2_47400,0
003755d2_47450,0
003755d2_47500,0
003755d2_47550,0
003755d2_47600,0
003755d2_47650,0
003755d2_47700,0
003755d2_47750,0
003755d2_47800,0
003755d2_47850,0
003755d2_47900,0
003755d2_47950,0
003755d2_48000,0
003755d2_48050,0
003755d2_48100,0
003755d2_48150,0
003755d2_48200,0
003755d2_48250,0
003755d2_48300,0
003755d2_48350,0
003755d2_48400,0
003755d2_48450,0
003755d2_48500,0
003755d2_48550,0
003755d2_48600,0
003755d2_48650,0
003755d2_48700,0
003755d2_48750,0
003755d2_48800,0
003755d2_48850,0
003755d2_48900,0
003755d2_48950,0
003755d2_49000,0
003755d2_49050,0
003755d2_49100,0
003755d2_49150,0
003755d2_49200,0
003755d2_49250,0
003755d2_49300,0
003755d2_49350,0
003755d2_49400,0
003755d2_49450,0
003755d2_49500,0
003755d2_49550,0
003755d2_49600,0
003755d2_49650,0
003755d2_49700,0
003755d2_49750,0
003755d2_49800,0
003755d2_49850,0
003755d2_49900,0
003755d2_49950,0
003755d2_50000,0
003755d2_50050,0
003755d2_50100,0
003755d2_50150,0
003755d2_50200,0
003755d2_50250,0
003755d2_50300,0
003755d2_50350,0
003755d2_50400,0
003755d2_50450,0
003755d2_50500,0
003755d2_50550,0
003755d2_50600,0
003755d2_50650,0
003755d2_50700,0
003755d2_50750,0
003755d2_50800,0
003755d2_50850,0
003755d2_50900,0
003755d2_50950,0
003755d2_51000,0
003755d2_51050,0
003755d2_51100,0
003755d2_51150,0
003755d2_51200,0
003755d2_51250,0
003755d2_51300,0
003755d2_51350,0
003755d2_51400,0
003755d2_51450,0
003755d2_51500,0
003755d2_51550,0
003755d2_51600,0
003755d2_51650,0
003755d2_51700,0
003755d2_51750,0
003755d2_51800,0
003755d2_51850,0
003755d2_51900,0
003755d2_51950,0
003755d2_52000,0
003755d2_52050,0
003755d2_52100,0
003755d2_52150,0
003755d2_52200,0
003755d2_52250,0
003755d2_52300,0
003755d2_52350,0
003755d2_52400,0
003755d2_52450,0
003755d2_52500,0
003755d2_52550,0
003755d2_52600,0
003755d2_52650,0
003755d2_52700,0
003755d2_52750,0
003755d2_52800,0
003755d2_52850,0
003755d2_52900,0
003755d2_52950,0
003755d2_53000,0
003755d2_53050,0
003755d2_53100,0
003755d2_53150,0
003755d2_53200,0
003755d2_53250,0
003755d2_53300,0
003755d2_53350,0
003755d2_53400,0
003755d2_53450,0
003755d2_53500,0
003755d2_53550,0
003755d2_53600,0
003755d2_53650,0
003755d2_53700,0
003755d2_53750,0
003755d2_53800,0
003755d2_53850,0
003755d2_53900,0
003755d2_53950,0
003755d2_54000,0
003755d2_54050,0
003755d2_54100,0
003755d2_54150,0
003755d2_54200,0
003755d2_54250,0
003755d2_54300,0
003755d2_54350,0
003755d2_54400,0
003755d2_54450,0
003755d2_54500,0
003755d2_54550,0
003755d2_54600,0
003755d2_54650,0
003755d2_54700,0
003755d2_54750,0
003755d2_54800,0
003755d2_54850,0
003755d2_54900,0
003755d2_54950,0
003755d2_55000,0
003755d2_55050,0
003755d2_55100,0
003755d2_55150,0
003755d2_55200,0
003755d2_55250,0
003755d2_55300,0
003755d2_55350,0
003755d2_55400,0
003755d2_55450,0
003755d2_55500,0
003755d2_55550,0
003755d2_55600,0
003755d2_55650,0
003755d2_55700,0
003755d2_55750,0
003755d2_55800,0
003755d2_55850,0
003755d2_55900,0
003755d2_55950,0
003755d2_56000,0
003755d2_56050,0
003755d2_56100,0
003755d2_56150,0
003755d2_56200,0
003755d2_56250,0
003755d2_56300,0
003755d2_56350,0
003755d2_56400,0
003755d2_56450,0
003755d2_56500,0
003755d2_56550,0
003755d2_56600,0
003755d2_56650,0
003755d2_56700,0
003755d2_56750,0
003755d2_56800,0
003755d2_56850,0
003755d2_56900,0
003755d2_56950,0
003755d2_57000,0
0055747a_50,0
0055747a_100,0
0055747a_150,0
0055747a_200,0
0055747a_250,0
0055747a_300,0
0055747a_350,0
0055747a_400,0
0055747a_450,0
0055747a_500,0
0055747a_550,0
0055747a_600,0
0055747a_650,0
0055747a_700,0
0055747a_750,0
0055747a_800,0
0055747a_850,0
0055747a_900,0
0055747a_950,0
0055747a_1000,0
0055747a_1050,0
0055747a_1100,0
0055747a_1150,0
0055747a_1200,0
0055747a_1250,0
0055747a_1300,0
0055747a_1350,0
0055747a_1400,0
0055747a_1450,0
0055747a_1500,0
0055747a_1550,0
0055747a_1600,0
0055747a_1650,0
0055747a_1700,0
0055747a_1750,0
0055747a_1800,0
0055747a_1850,0
0055747a_1900,0
0055747a_1950,0
0055747a_2000,0
0055747a_2050,0
0055747a_2100,0
0055747a_2150,0
0055747a_2200,0
0055747a_2250,0
0055747a_2300,0
0055747a_2350,0
0055747a_2400,0
0055747a_2450,0
0055747a_2500,0
0055747a_2550,0
0055747a_2600,0
0055747a_2650,0
0055747a_2700,0
0055747a_2750,0
0055747a_2800,0
0055747a_2850,0
0055747a_2900,0
0055747a_2950,0
0055747a_3000,0
0055747a_3050,0
0055747a_3100,0
0055747a_3150,0
0055747a_3200,0
0055747a_3250,0
0055747a_3300,0
0055747a_3350,0
0055747a_3400,0
0055747a_3450,0
0055747a_3500,0
0055747a_3550,0
0055747a_3600,0
0055747a_3650,0
0055747a_3700,0
0055747a_3750,0
0055747a_3800,0
0055747a_3850,0
0055747a_3900,0
0055747a_3950,0
0055747a_4000,0
0055747a_4050,0
0055747a_4100,0
0055747a_4150,0
0055747a_4200,0
0055747a_4250,0
0055747a_4300,0
0055747a_4350,0
0055747a_4400,0
0055747a_4450,0
0055747a_4500,0
0055747a_4550,0
0055747a_4600,0
0055747a_4650,0
0055747a_4700,0
0055747a_4750,0
0055747a_4800,0
0055747a_4850,0
0055747a_4900,0
0055747a_4950,0
0055747a_5000,0
0055747a_5050,0
0055747a_5100,0
0055747a_5150,0
0055747a_5200,0
0055747a_5250,0
0055747a_5300,0
0055747a_5350,0
0055747a_5400,0
0055747a_5450,0
0055747a_5500,0
0055747a_5550,0
0055747a_5600,0
0055747a_5650,0
0055747a_5700,0
0055747a_5750,0
0055747a_5800,0
0055747a_5850,0
0055747a_5900,0
0055747a_5950,0
0055747a_6000,0
0055747a_6050,0
0055747a_6100,0
0055747a_6150,0
0055747a_6200,0
0055747a_6250,0
0055747a_6300,0
0055747a_6350,0
0055747a_6400,0
0055747a_6450,0
0055747a_6500,0
0055747a_6550,0
0055747a_6600,0
0055747a_6650,0
0055747a_6700,0
0055747a_6750,0
0055747a_6800,0
0055747a_6850,0
0055747a_6900,0
0055747a_6950,0
0055747a_7000,0
0055747a_7050,0
0055747a_7100,0
0055747a_7150,0
0055747a_7200,0
0055747a_7250,0
0055747a_7300,0
0055747a_7350,0
0055747a_7400,0
0055747a_7450,0
0055747a_7500,0
0055747a_7550,0
0055747a_7600,0
0055747a_7650,0
0055747a_7700,0
0055747a_7750,0
0055747a_7800,0
0055747a_7850,0
0055747a_7900,0
0055747a_7950,0
0055747a_8000,0
0055747a_8050,0
0055747a_8100,0
0055747a_8150,0
0055747a_8200,0
0055747a_8250,0
0055747a_8300,0
0055747a_8350,0
0055747a_8400,0
0055747a_8450,0
0055747a_8500,0
0055747a_8550,0
0055747a_8600,0
0055747a_8650,0
0055747a_8700,0
0055747a_8750,0
0055747a_8800,0
0055747a_8850,0
0055747a_8900,0
0055747a_8950,0
0055747a_9000,0
0055747a_9050,0
0055747a_9100,0
0055747a_9150,0
0055747a_9200,0
0055747a_9250,0
0055747a_9300,0
0055747a_9350,0
0055747a_9400,0
0055747a_9450,0
0055747a_9500,0
0055747a_9550,0
0055747a_9600,0
0055747a_9650,0
0055747a_9700,0
0055747a_9750,0
0055747a_9800,0
0055747a_9850,0
0055747a_9900,0
0055747a_9950,0
0055747a_10000,0
0055747a_10050,0
0055747a_10100,0
0055747a_10150,0
0055747a_10200,0
0055747a_10250,0
0055747a_10300,0
0055747a_10350,0
0055747a_10400,0
0055747a_10450,0
0055747a_10500,0
0055747a_10550,0
0055747a_10600,0
0055747a_10650,0
0055747a_10700,0
0055747a_10750,0
0055747a_10800,0
0055747a_10850,0
0055747a_10900,0
0055747a_10950,0
0055747a_11000,0
0055747a_11050,0
0055747a_11100,0
0055747a_11150,0
0055747a_11200,0
0055747a_11250,0
0055747a_11300,0
0055747a_11350,0
0055747a_11400,0
0055747a_11450,0
0055747a_11500,0
0055747a_11550,0
0055747a_11600,0
0055747a_11650,0
0055747a_11700,0
0055747a_11750,0
0055747a_11800,0
0055747a_11850,0
0055747a_11900,0
0055747a_11950,0
0055747a_12000,0
0055747a_12050,0
0055747a_12100,0
0055747a_12150,0
0055747a_12200,0
0055747a_12250,0
0055747a_12300,0
0055747a_12350,0
0055747a_12400,0
0055747a_12450,0
0055747a_12500,0
0055747a_12550,0
0055747a_12600,0
0055747a_12650,0
0055747a_12700,0
0055747a_12750,0
0055747a_12800,0
0055747a_12850,0
0055747a_12900,0
0055747a_12950,0
0055747a_13000,0
0055747a_13050,0
0055747a_13100,0
0055747a_13150,0
0055747a_13200,0
0055747a_13250,0
0055747a_13300,0
0055747a_13350,0
0055747a_13400,0
0055747a_13450,0
0055747a_13500,0
0055747a_13550,0
0055747a_13600,0
0055747a_13650,0
0055747a_13700,0
0055747a_13750,0
0055747a_13800,0
0055747a_13850,0
0055747a_13900,0
0055747a_13950,0
0055747a_14000,0
0055747a_14050,0
0055747a_14100,0
0055747a_14150,0
0055747a_14200,0
0055747a_14250,0
0055747a_14300,0
0055747a_14350,0
0055747a_14400,0
0055747a_14450,0
0055747a_14500,0
0055747a_14550,0
0055747a_14600,0
0055747a_14650,0
0055747a_14700,0
0055747a_14750,0
0055747a_14800,0
0055747a_14850,0
0055747a_14900,0
0055747a_14950,0
0055747a_15000,0
0055747a_15050,0
0055747a_15100,0
0055747a_15150,0
0055747a_15200,0
0055747a_15250,0
0055747a_15300,0
0055747a_15350,0
0055747a_15400,0
0055747a_15450,0
0055747a_15500,0
0055747a_15550,0
0055747a_15600,0
0055747a_15650,0
0055747a_15700,0
0055747a_15750,0
0055747a_15800,0
0055747a_15850,0
0055747a_15900,0
0055747a_15950,0
0055747a_16000,0
0055747a_16050,0
0055747a_16100,0
0055747a_16150,0
0055747a_16200,0
0055747a_16250,0
0055747a_16300,0
0055747a_16350,0
0055747a_16400,0
0055747a_16450,0
0055747a_16500,0
0055747a_16550,0
0055747a_16600,0
0055747a_16650,0
0055747a_16700,0
0055747a_16750,0
0055747a_16800,0
0055747a_16850,0
0055747a_16900,0
0055747a_16950,0
0055747a_17000,0
0055747a_17050,0
0055747a_17100,0
0055747a_17150,0
0055747a_17200,0
0055747a_17250,0
0055747a_17300,0
0055747a_17350,0
0055747a_17400,0
0055747a_17450,0
0055747a_17500,0
0055747a_17550,0
0055747a_17600,0
0055747a_17650,0
0055747a_17700,0
0055747a_17750,0
0055747a_17800,0
0055747a_17850,0
0055747a_17900,0
0055747a_17950,0
0055747a_18000,0
0055747a_18050,0
0055747a_18100,0
0055747a_18150,0
0055747a_18200,0
0055747a_18250,0
0055747a_18300,0
0055747a_18350,0
0055747a_18400,0
0055747a_18450,0
0055747a_18500,0
0055747a_18550,0
0055747a_18600,0
0055747a_18650,0
0055747a_18700,0
0055747a_18750,0
0055747a_18800,0
0055747a_18850,0
0055747a_18900,0
0055747a_18950,0
0055747a_19000,0
0055747a_19050,0
0055747a_19100,0
0055747a_19150,0
0055747a_19200,0
0055747a_19250,0
0055747a_19300,0
0055747a_19350,0
0055747a_19400,0
0055747a_19450,0
0055747a_19500,0
0055747a_19550,0
0055747a_19600,0
0055747a_19650,0
0055747a_19700,0
0055747a_19750,0
0055747a_19800,0
0055747a_19850,0
0055747a_19900,0
0055747a_19950,0
0055747a_20000,0
0055747a_20050,0
0055747a_20100,0
0055747a_20150,0
0055747a_20200,0
0055747a_20250,0
0055747a_20300,0
0055747a_20350,0
0055747a_20400,0
0055747a_20450,0
0055747a_20500,0
0055747a_20550,0
0055747a_20600,0
0055747a_20650,0
0055747a_20700,0
0055747a_20750,0
0055747a_20800,0
0055747a_20850,0
0055747a_20900,0
0055747a_20950,0
0055747a_21000,0
0055747a_21050,0
0055747a_21100,0
0055747a_21150,0
0055747a_21200,0
0055747a_21250,0
0055747a_21300,0
0055747a_21350,0
0055747a_21400,0
0055747a_21450,0
0055747a_21500,0
0055747a_21550,0
0055747a_21600,0
0055747a_21650,0
0055747a_21700,0
0055747a_21750,0
0055747a_21800,0
0055747a_21850,0
0055747a_21900,0
0055747a_21950,0
0055747a_22000,0
0055747a_22050,0
0055747a_22100,0
0055747a_22150,0
0055747a_22200,0
0055747a_22250,0
0055747a_22300,0
0055747a_22350,0
0055747a_22400,0
0055747a_22450,0
0055747a_22500,0
0055747a_22550,0
0055747a_22600,0
0055747a_22650,0
0055747a_22700,0
0055747a_22750,0
0055747a_22800,0
0055747a_22850,0
0055747a_22900,0
0055747a_22950,0
0055747a_23000,0
0055747a_23050,0
0055747a_23100,0
0055747a_23150,0
0055747a_23200,0
0055747a_23250,0
0055747a_23300,0
0055747a_23350,0
0055747a_23400,0
0055747a_23450,0
0055747a_23500,0
0055747a_23550,0
0055747a_23600,0
0055747a_23650,0
0055747a_23700,0
0055747a_23750,0
0055747a_23800,0
0055747a_23850,0
0055747a_23900,0
0055747a_23950,0
0055747a_24000,0
0055747a_24050,0
0055747a_24100,0
0055747a_24150,0
0055747a_24200,0
0055747a_24250,0
0055747a_24300,0
0055747a_24350,0
0055747a_24400,0
0055747a_24450,0
0055747a_24500,0
0055747a_24550,0
0055747a_24600,0
0055747a_24650,0
0055747a_24700,0
0055747a_24750,0
0055747a_24800,0
0055747a_24850,0
0055747a_24900,0
0055747a_24950,0
0055747a_25000,0
0055747a_25050,0
0055747a_25100,0
0055747a_25150,0
0055747a_25200,0
0055747a_25250,0
0055747a_25300,0
0055747a_25350,0
0055747a_25400,0
0055747a_25450,0
0055747a_25500,0
0055747a_25550,0
0055747a_25600,0
0055747a_25650,0
0055747a_25700,0
0055747a_25750,0
0055747a_25800,0
0055747a_25850,0
0055747a_25900,0
0055747a_25950,0
0055747a_26000,0
0055747a_26050,0
0055747a_26100,0
0055747a_26150,0
0055747a_26200,0
0055747a_26250,0
0055747a_26300,0
0055747a_26350,0
0055747a_26400,0
0055747a_26450,0
0055747a_26500,0
0055747a_26550,0
0055747a_26600,0
0055747a_26650,0
0055747a_26700,0
0055747a_26750,0
0055747a_26800,0
0055747a_26850,0
0055747a_26900,0
0055747a_26950,0
0055747a_27000,0
0055747a_27050,0
0055747a_27100,0
0055747a_27150,0
0055747a_27200,0
0055747a_27250,0
0055747a_27300,0
0055747a_27350,0
0055747a_27400,0
0055747a_27450,0
0055747a_27500,0
0055747a_27550,0
0055747a_27600,0
0055747a_27650,0
0055747a_27700,0
0055747a_27750,0
0055747a_27800,0
0055747a_27850,0
0055747a_27900,0
0055747a_27950,0
0055747a_28000,0
0055747a_28050,0
0055747a_28100,0
0055747a_28150,0
0055747a_28200,0
0055747a_28250,0
0055747a_28300,0
0055747a_28350,0
0055747a_28400,0
0055747a_28450,0
0055747a_28500,0
0055747a_28550,0
0055747a_28600,0
0055747a_28650,0
0055747a_28700,0
0055747a_28750,0
0055747a_28800,0
0055747a_28850,0
0055747a_28900,0
0055747a_28950,0
0055747a_29000,0
0055747a_29050,0
0055747a_29100,0
0055747a_29150,0
0055747a_29200,0
0055747a_29250,0
0055747a_29300,0
0055747a_29350,0
0055747a_29400,0
0055747a_29450,0
0055747a_29500,0
0055747a_29550,0
0055747a_29600,0
0055747a_29650,0
0055747a_29700,0
0055747a_29750,0
0055747a_29800,0
0055747a_29850,0
0055747a_29900,0
0055747a_29950,0
0055747a_30000,0
0055747a_30050,0
0055747a_30100,0
0055747a_30150,0
0055747a_30200,0
0055747a_30250,0
0055747a_30300,0
0055747a_30350,0
0055747a_30400,0
0055747a_30450,0
0055747a_30500,0
0055747a_30550,0
0055747a_30600,0
0055747a_30650,0
0055747a_30700,0
0055747a_30750,0
0055747a_30800,0
0055747a_30850,0
0055747a_30900,0
